Date,FX_Market,FX_Carry,FX_Momentum,FX_Value,Commo_Market,Commo_Carry,Commo_Momentum,Commo_Value,Commo_BasisMom,FI_Market,FI_Carry,FI_Momentum,FI_Value,Eq_Market,Eq_Momentum,Eq_Size,Eq_Value,US.SMB,US.HML,US.RMW,US.CMA
1997-08-29,-0.03421138238256013,-0.01033986085746449,-0.01484294947330598,-0.013917855794080624,-0.008859304659897668,0.030389798981112645,-0.0073363439266240235,0.011732018134474356,-0.00868588839824735,-0.02329390884198175,-0.02284308897922769,-0.010491524698179511,-0.02623040468456945,-0.05345343214187201,0.027801611054182888,0.05867478245302341,-0.0514329265193117,0.0800389131752007,0.013718380191434105,-0.026403338303006268,-0.0028892667234108535
1997-09-30,-0.01974992288935605,-0.008201453828045114,-0.0037677133764068248,-0.001386526380069692,-0.01520261422551994,0.055367315484863386,-0.0011316813510431462,0.04181014626597633,-0.0024493022332185087,0.042280107006114155,0.0464573779987666,0.042194667401185396,0.027149207195081317,0.0428195065861783,0.047350626684009606,0.04613468695228608,-0.013313504894918473,0.02390991865277092,0.00296966556759132,-0.03981682422953402,-0.015989797350382196
1997-10-31,-0.026883254834850174,0.0014567468353177161,0.04535747594180672,0.0024939294165094855,-0.002407512729883362,0.030481533352995357,0.006927667565540642,-0.02545536244458496,-0.0008632535557545004,0.00430452552899815,-0.011130203778748996,0.006236036615427849,0.0021554305029377343,-0.07207218680362883,0.03567583249830804,0.055358999963948115,-0.0702787086747044,-0.005410143729093788,0.02919714110771368,0.01805207083933022,0.03460330925491088
1997-11-28,-0.06118223892919839,0.024118516008385292,0.05865366258204838,0.0023009133404029262,-0.020452438740701486,0.025864527637841583,-0.006011992150367361,0.037303437590249906,-0.023488407851295176,0.006821730694745054,0.010326490803077395,0.0013673215354553217,8.209126797162805e-05,-0.010724401856731408,0.03431303661092312,0.005643896768371526,-0.0675268232555543,-0.048713271158504254,0.015328483394941618,0.07416358197032542,0.029274982482939152
1997-12-31,-0.0780049952287901,-0.03126579069898535,0.0641689465902676,-0.028655170207259068,-0.05497736743580343,0.004918066777714749,0.025604900876116003,-0.00906087346917721,0.014016078989301715,0.017338556187692568,-0.008885782766665963,0.01579552818289206,-0.011865105854010126,0.03147443664081022,0.050145396166224605,0.03348947365592301,-0.03044207647886197,-0.01961341088851069,0.04713807531522712,0.014511734379636241,0.032624142342427075
1998-01-30,-0.05558548963146181,0.009023977930735342,0.06678700928228228,0.0021664705243055918,0.0218144219477917,0.03825280509534174,0.021759009769088938,0.02321474679325176,0.02802121967467727,0.03402391684160068,0.010387144032470281,0.0016927976278268504,0.019557775980537522,0.0031626156505159524,-0.058794203275477776,-0.08008460843042056,0.06944325017518735,-0.011958085744978862,-0.020661856176571354,0.020639451693215464,-0.01021493140603118
1998-02-27,0.0625359305275121,-0.0034274839334732933,-0.05494347908796616,0.00582295337095291,-0.04940255267454227,0.006775286614961792,0.02090080172573428,-0.01942475576093756,-0.008065988181236671,0.005169172029896191,-0.012880969594132473,0.0024860194017815693,-0.012637209281235899,0.0582799553007837,-0.02413265035932126,-0.007815174055572822,0.06293448429324211,0.0004717745451317125,-0.01139746743846575,-0.008399499436653584,-0.042516695642877016
1998-03-31,-0.021526049898166148,0.018133358262618436,0.025004770204693955,0.01170493659559867,0.03105305642497345,0.01420048685125856,0.013134118650849782,0.0033487464369258767,0.008875293962513702,0.008458680073626192,0.014069197445439956,0.020130294581035362,-0.0038860704452099073,0.031598262198438865,0.04565185943149238,-1.7454835826256506e-05,-0.04822240956674348,-0.0068869214619589015,0.01682951679698584,-0.012384355579884014,-0.003671657802426844
1998-04-30,0.03063860992429353,-0.01512443965317365,0.018219343765277667,0.11764328274334955,-0.015613819893351241,0.010047992407814512,-0.005017531810036141,-0.004855466199457605,0.004159881182024298,-0.006262402509966617,0.0058910249441832315,-0.01533614066918147,0.0013597086472259827,-0.0037929352155770106,0.05229427562353902,0.05633711687617612,-0.051453158124457665,9.432252304748e-05,0.012774726416973066,-0.03757829478518705,-0.005744858534636447
1998-05-29,-0.029082360176488915,-0.015230250904889957,0.011016126416470456,-0.006509049629868103,-0.04326493060261136,0.006542387846748983,-0.01640264741924273,0.003962629896323082,0.005130297557934151,0.02379943280805609,0.017466493356410217,0.009059554368161525,0.003311769231713897,-0.047417296891503265,0.04031946265189686,-0.009083446660552486,-0.055445262212928816,-0.028292650346179265,0.04240177936175306,0.02212489852724372,0.039482268588395666
1998-06-30,-0.008181806517429313,0.027932294995920176,0.05156441680894881,0.01502870511610736,-0.016554380719763753,0.018621720195564462,-0.0001302768105983834,0.01958848243914161,-0.02249337688631071,-0.0017478969097878983,0.01295007333550114,0.001979807964549182,0.00995194893178434,-0.02528644789720829,0.051751092445760455,-0.02484850990864387,-0.07345942812780994,-0.03385104746297486,-0.024909046580771723,-0.005573972012380825,-0.047271646702498754
1998-07-31,-0.03509345952357057,-0.020556062098990094,0.00817922377732985,-0.0008673306729676951,-0.04463544478474406,0.02734037072194496,-0.016513221918556923,0.02383163538193667,-0.016802053942004416,0.014826888764740727,0.013789229278193581,-0.004440413755094611,-0.0024885009385566103,0.011021463392652343,0.01883641862435047,-0.02220212045792031,-0.008206966096847434,-0.04889129813585015,-0.022628727947331704,0.03514606552052743,0.011682237854978609
1998-08-31,-0.05514445307065045,0.005490991126842108,0.01206446545496321,0.018665716733331533,-0.06943685966180593,0.03297116160965009,0.0008536703958938235,-0.009824578980613098,-0.0013524040130053596,0.02534361382326036,-0.016008887867452564,0.03027755393122999,-0.00041534864971812593,-0.13388758672881954,-0.004311796534266471,-0.06494693322582201,-0.004959348177743505,-0.04579078001150242,0.0440104172669463,0.0711851537251536,0.08977740907932952
1998-09-30,0.04751038906220928,-0.027932491692600966,-0.02502199063403848,-0.0010443548399827307,0.04610904032327407,0.0944913983899057,0.006480106106225774,0.044056429610318935,-0.02326685173183217,0.07755047876090082,0.054431580198712345,0.02320392560771287,0.011243070375532006,-0.002801161938169277,-0.09050288582232426,-0.04158497006316481,0.09694165045835555,-0.008070420319060771,-0.04277923104362491,-0.03789648261471986,-0.03958316643148895
1998-10-30,-0.013018064240323072,-0.11355074261585303,-0.020103627556170307,-0.007695256205257027,0.005029793318239241,0.03889405692957019,0.041573494754196194,0.046132614577974664,-0.004814060937008489,-0.016432967175361753,-0.001356928615705635,-0.0097085833389452,0.007543878214900027,0.047423814419183,-0.014777305191670552,-0.005648641145118969,0.04461716023687189,-0.030509372284324054,-0.027282642018032533,0.01737014292245947,0.002433258237541237
1998-11-30,-0.02186622322064665,0.02049946620370004,0.01773112127484709,-0.0024879436742121074,-0.02507257019526871,-0.03300269494902064,-0.011804531469650699,-0.017597222859626886,0.022489244023207882,0.016570999802374524,0.012117459156542928,0.019831725472024143,0.0026104858093066365,0.04787520863759081,-0.06414140665582826,0.006572948532203742,0.05710102060407522,0.0069408531255776605,-0.03731846669718474,-0.018368535232560053,-0.012440139428373576
1998-12-31,0.012804366030486593,-0.037475987444681516,0.024217663656614423,-0.0019580045052145297,-0.008586854113786579,0.0014905703519863256,-0.009630686240550034,0.024901249831660196,-0.025293019004609778,0.004181268099020756,0.0396532549702322,0.01924464197477073,0.036591264303647994,0.004563840204857629,0.04945676224850881,-0.03726540881867815,0.010900591310184095,-0.013651374594215,-0.04750498815257359,-0.013689931358918021,-0.044008883896989405
1999-01-29,-0.010991235730347791,0.0015217578748430544,-0.010229012149407005,0.002879228703649118,-3.3904595058879984e-06,0.03210053432617568,-0.04183037303353614,0.025443674697399138,0.01568163059410795,0.026123237463868354,0.021933753016241557,-0.011845355819075032,0.01634056985353896,0.007132157318240914,0.04811449144219951,-0.024551789836854496,-0.02439613470201824,-0.007481126919472713,-0.047751070347758905,-0.05650517800535772,-0.08591786462744315
1999-02-26,-0.029161799804248656,0.0022381581136050473,-0.008228818835248848,-0.008440156389499387,-0.03049930158441279,0.0022744920972787965,-0.030563006655528868,-0.01022490035453781,-0.04798579929301468,-0.055097285932938736,-0.04914912849220563,-0.0439129806920744,-0.01050355246317067,0.004906651971254701,-0.043325683230420964,0.0738298516982695,-0.027423631801610414,-0.04720596583243389,0.020041611385960913,-0.02308855994243969,0.04982002919450621
1999-03-31,-0.007539901854097153,0.06119373624440522,-0.02615190800197508,0.0046140538803561264,0.07017077660977003,0.040256517952162646,-0.024944430197095663,0.06685875124753303,-0.02684460772805958,0.004649537646178868,-0.01629690595266464,-0.006359120618802435,0.011613973227882586,0.03659565510585743,-0.03571210785462247,0.015267287915442214,0.020914845697923713,-0.0394417311839064,-0.026745374496815306,-0.07474610816520795,-0.012583872894546898
1999-04-30,-0.008558939306062373,-0.05678529678720773,0.02657370774092576,0.005395841027781927,0.021607109867401286,0.030552655301815085,-0.01103840625696153,0.007783096227914824,-0.008227727456009594,0.011982857377136882,-0.013054132818386714,-0.009246811243549756,-0.009268176475106648,0.0532521461076134,-0.030672249074656415,0.02042656440795431,0.05296702147701162,0.04057819495121586,0.02425954318425683,-0.04130410582185192,0.009873827418067738
1999-05-31,-0.02620652792815894,0.008392582975846358,0.016741731417025504,0.004734085748535623,-0.033358788605908345,-0.016382585857828785,0.016709023263303698,-0.0364848836982162,-0.006976114860568322,-0.047368812388991474,-0.030054043774740077,-0.04028892734384343,-0.02762941994332993,-0.0016837751180979051,-0.010116426660199877,-0.04050089649387375,0.014281825987901677,0.03376266707579352,0.02575454818817932,0.015353164711647476,0.03765243541773618
1999-06-30,-0.006801560092215547,0.003455108644707939,0.011035158285430445,0.005557616471404479,0.03336848497801663,0.01788963448470627,0.06710447961927635,0.042346066365229765,0.02681331252698311,-0.05118389347968438,0.0009207895354842098,-0.019079214133665312,0.013771879791883717,0.027132648715189413,0.02121233351620131,-0.03607065784553196,0.008881926028545853,0.02092771078752346,-0.03312530680332865,0.015002669993228619,-0.03366935915147527
1999-07-30,-0.11992986640960775,-0.02208524594549113,-0.0002730790146691948,0.004675481187028876,0.00699009199875708,0.04580782272635692,0.004493051735788803,-0.0013881229658071574,-0.023640325299668596,-0.02717712646933764,-0.012424097353170523,-0.042744514941498696,-0.017901841330338248,-0.005341369535219797,0.007044246482360645,-0.003473425673788379,-0.017909940170197838,0.022566221482372115,-0.0018235789765858712,0.0049049213137163485,0.03722754444072491
1999-08-31,-0.02347341282034641,-0.017138960558617508,0.054263283258660186,0.0067897090793716825,0.04632731731475101,-0.011437537489566716,0.01945651123200357,0.02748490269281279,0.03358093938543358,-0.016830983316320543,-0.020894456362356987,0.0220467143983015,-0.009359694570851375,-0.004292257975110025,0.00034839960057385605,-0.03530825434434137,-0.0026248542478487266,-0.014766578094661469,-0.020474812990517063,-0.0042154477361227415,0.00813301513127699
1999-09-30,-0.03459607524199989,0.0058162328732005155,0.02764908562067263,0.037583212264305645,0.035721893414696136,0.00816423497977223,0.025747530808310038,-0.018870776474644392,0.0004183442164463666,-0.02506411724476978,-0.03580081236097663,-0.03245300440080817,-0.005733608733950452,-0.011146405255604744,-0.010485454252617342,0.022101203046849642,-0.005189907608258427,0.022267560333649607,-0.030574572566231924,-0.016873038464036757,-0.011325266063135483
1999-10-29,-0.007186985880528145,-0.019862432894279962,-0.002788612578860966,0.009365113120042375,-0.005262313323401282,0.027405077461854454,0.004391201346615762,0.02607529052354264,-0.01922691101760515,-0.015665149488282605,-0.007846391309512365,0.02008597239383622,-0.003659128711348283,0.017800724014229337,0.02849206081681724,0.011842932878914698,-0.012052199890007368,-0.06307008695646232,-0.030310383264733787,-0.03080200269797023,-0.010037073837124065
1999-11-30,-0.005837386398140338,-0.02940086204358686,0.012572347438601484,0.02039073570737409,0.017387843749878337,0.013469462869892462,0.0372279306970128,-0.021682717602991022,-0.021472482013920647,0.006744770728321396,0.023613692921340867,0.006152160324130891,-0.010879950035438903,0.03336831713728133,0.02205052448802075,0.02870671538758504,-0.02293249752678597,0.048380692322795585,-0.06137757094282486,-0.07303883427983345,-0.021612726806294606
1999-12-31,0.0032206846026486403,0.0052550905176909,0.006729428635129657,0.0010559887308217398,0.022110658122013946,0.015568886337548589,0.052286639989629353,-0.01055536778439422,-0.006168463002509863,-0.007740976597855253,0.047752571633240676,0.027686291539944053,-0.021928749337984405,0.05560137158899493,0.031654949536555135,0.04427031447194731,-0.019708679204707404,0.04170893951230939,-0.07908533468379482,-0.1317258274924932,-0.06848941260925268
2000-01-31,-0.009261773025122837,0.0216431650164912,-0.012990285400244522,-0.018263990438146513,0.034037300618707016,0.0018711365200575398,0.06122713112406249,-0.06622731178536337,0.02135710411677387,-0.03306496086111022,-0.0059400831237635425,-0.007919594593170326,-0.019600269961596757,0.00010057764779454443,0.015501283299731446,0.0010267948846553715,0.012769442193335426,0.033733038729233576,-0.010655092876541669,-0.08135777284125278,0.049819385892979885
2000-02-29,-0.011685672798883025,-0.008655413770057407,0.01039992775084914,0.049026533594943036,-0.0024533101011630495,-0.024047979343605853,0.02445751873889278,-0.08660869299427278,0.028788640549673974,0.018245138587825803,0.02014675312896001,-0.02711526861150579,0.032609484955188096,0.012710363857678353,0.012717440994375736,-0.007995090203313654,-0.039632875909509584,0.1446693219288666,-0.09301045844332591,-0.23149201250182844,-0.011814114563200822
2000-03-31,0.008299222288267774,-0.0394580832472426,-0.028284599494399223,0.04531983602567988,0.030072376849880088,0.10255124225885964,-0.05892237009671286,0.09636421506217538,-0.056700640027635786,0.03486296964367129,0.030941155705778153,-0.010369701421405803,0.0007524986357386504,0.007944662183653124,0.004449126889444909,0.0022027783901431637,0.009832052171926313,-0.09296476166796114,0.07637784494902856,0.08732493217914046,-0.012849064440220827
2000-04-28,-0.046698641736609856,0.001141442706236428,0.004038706565998203,-0.004867585539501155,-0.01505105454135657,-0.0009122002536885837,-0.005403674485122097,-0.005917802835272061,0.011704631643101636,-0.012396036047815867,-0.012393948621456197,0.006304951105387394,-0.010630974333197672,-0.014875534648190131,0.01067796114226094,0.03781255242557172,-0.009063822611049266,-0.02497980934300258,0.05302200035085943,0.05295722130359882,0.06057613202454694
2000-05-31,-0.019048511215721153,-0.04956818290458038,0.010265150939796252,0.013063785705386324,0.03588469934703856,0.05947987113824041,0.006572984000351924,0.016056266517573317,-0.024931043531684727,-0.01611651135547611,-0.08326718511359282,-0.024032092026900802,-0.014166909186403195,-0.01831314026150593,-0.015432294049439457,-0.0045513137277440685,-0.008998821108204448,-0.020390915139738713,0.035657755059690516,0.025451875172588744,0.014853956866460237
2000-06-30,0.014082942460880318,0.009037671056621293,0.008698108029995886,0.010171191885648615,0.0030324242734646005,-0.07801461677530183,0.04991514531940841,-0.04409986650964208,0.0717993291690003,0.004271573174955456,0.011747376591756896,0.026898748757397367,0.033171061000686175,0.006495565123278831,-0.014510907538622638,-0.02123444139081895,0.012866137899219626,0.052895197695905886,-0.06156773803844101,-0.05146587365197465,-0.03230415709657362
2000-07-31,-0.023879364334429717,-0.00434814402237799,0.00021236566403152023,0.000377163316910889,-0.012972401301709232,0.043489001208135654,-0.0157060156030331,0.011171014219042657,0.004298363499019063,0.001033501872831288,0.00064950648367074,0.019611854031120524,0.0012550255089106715,-0.005475005910323342,0.01566722502549988,0.02834754056452997,-0.007003085687321024,-0.004763191017353023,0.058751371679881315,0.03418167247012905,0.029875276539366738
2000-08-31,-0.03660768759213689,-0.06675477583233007,-0.014885013364224021,0.031434239537709574,0.03091756183361009,-0.035199942158635665,0.08531057271977574,-0.0373889149133996,0.04798575479203275,-0.0011552006214062582,0.013931671188295688,-0.01577790854647113,0.04013028692859545,0.009269251830062502,0.009865491054389632,0.006109619975856001,-0.008872245855627646,-0.004826360492208247,-0.009370587439754755,-0.01784420677775866,0.012072321326017517
2000-09-29,-0.027077866555271328,-0.0461632882425703,0.0016534345185339335,0.0015738825154543907,0.014091225822661042,0.028978809103427164,-0.010476403918030439,0.023679371889869925,-0.0308746166194755,-0.0053215151705403325,-0.03347091159229246,-0.005461621066498844,-0.011219134434276308,-0.027583368379616904,-0.008955496135013374,0.00915878961420785,-0.002138452718341864,0.0014099151259955856,0.04960154056677574,0.015694822313863804,0.05515204255342785
2000-10-31,-0.0398961838524867,-0.035536737793973615,0.00334443564731791,0.012840966146752229,-0.03543255870703803,0.003211451121762633,0.015733687223724747,-0.0284216664762823,-0.009502584658983137,-0.015037980906023528,-0.058467547827543605,-0.01348276968321114,-0.003097042091971595,-0.009846451735862126,0.006450794631944646,0.022853639681590095,-0.006763931510283273,-0.013523569856398264,0.03653735511366833,0.05512109036752162,0.03530778098131921
2000-11-30,-0.001412172385740358,0.037887779295757464,-0.027438689287085982,-0.0027818834668610587,0.04687559156869767,0.014337956676501633,0.03922000276269293,-0.04481363707591197,0.0018633000128702212,0.046554917632856845,0.014430334677459898,0.00505022716042907,0.01373508195558126,-0.028311289435564196,-0.04947231637427436,-0.01482069146950234,0.019473923887803408,-0.0018308938892850775,0.07855720218434034,0.07146283192247113,0.07840369299742382
2000-12-29,0.03600750630045357,0.08418009328643869,-0.047296163302311484,-0.02373777538008909,0.010246931339842233,-0.00045072547726031104,0.06077616141572412,-0.02590570261846719,0.04388854376596837,0.05198771512357118,0.08726003370732098,-0.039276010349357314,0.03992708756703668,0.008791279436149145,0.010704966618251977,0.006757640683817856,-0.004966628537389581,0.01722062961003851,0.04399049483345315,0.00972058255276604,0.04155678286233993
2001-01-31,-0.02096616663503627,0.001866237114912417,0.0006641547431547851,-0.009380524369709013,-0.00724243365571186,0.06579158423297092,-0.07795463669090422,0.060668412751582045,-0.09057866351109381,0.01945987190332921,0.029261008416960946,-0.028161000833434043,-0.002133113470776981,0.038056532795693626,-0.044470870900352615,0.016792933077798472,0.0368876639076339,0.02749826481862554,-0.028723989453194928,-0.02628677133081233,-0.044007338906404694
2001-02-28,-0.026210139314880806,-0.028989882130972616,0.020102181107264964,0.12621458068834057,-0.024638704696912952,0.018115617836941662,-0.012070320383676501,0.021749079492332485,0.008929759406032243,0.009764656967799589,0.0050968780775504235,0.006307526515105602,-0.014706056529330016,-0.031500161364179005,-0.0064602153579623135,-0.0019468806055100655,0.025434514696675417,0.014894318817369983,0.06868238893816106,0.045614577979156384,0.07334543960636755
2001-03-30,-0.04489170311972173,-0.030878813977163983,-0.011564493539680872,0.011264953630882627,-0.040438950991617685,0.033696064183446915,-0.03153064125144113,0.02820041460310385,-0.03931428505077312,-0.0036572008165528342,-0.026724276472096718,0.030489356315929986,0.0037020090520276357,-0.03076828155495476,-0.0013639785970107562,0.017391231216244363,-0.00414223080631253,0.012045033968777112,0.03381736908884193,0.01612975445190117,0.02838789624969563
2001-04-30,-0.010267016798362387,0.00713108367058949,0.03404576178286688,0.029839406835736305,0.030217304748046913,0.007530978624788008,-0.023296630057711643,0.019998417299351444,-0.0006524894194457107,-0.05041283811956468,0.002445581387279941,-0.07879335579628242,-0.040409051801647874,0.026310589573819588,-0.024610037978335338,0.033494367452975925,-0.03643935380374605,-0.004539590933891828,-0.023863262823443206,-0.01529551167047929,-0.024166176880953353
2001-05-31,-0.02881986832924482,-0.024721922377849908,0.0016367776009104489,0.033317196940186374,-0.006090743371827165,0.007829324917870407,-0.03368888050656315,0.011144955034602394,-0.004987342540058914,-0.013597359522972276,-0.007397732179794831,-0.028423206655665213,-0.02887171544449435,0.007763221661274664,-0.008820073258496005,0.01204538458033644,0.019429753956758746,0.018305549316844236,0.01718336911585843,0.001390641607552374,0.014562902498714581
2001-06-29,-0.013470841022383672,0.01648517526589852,0.015938797171561145,0.009272032610253597,-0.029853750721849173,0.006336061047518378,0.004018837062029361,0.031029987732274836,0.018884239546548456,0.0037617122745350687,-0.006345418043193025,-0.009028580660106969,0.020507064701313707,-0.009649962454764354,0.022116958340958358,0.003490458329556144,0.017588522684202697,0.034471873345743614,-0.00640614638899859,0.0075311044198689905,-0.012489580694738905
2001-07-31,0.018156680525540966,0.010458097469848073,-0.010910825927193498,0.026162667241756,0.0037106158254192542,0.015403393210155379,0.01611110490046891,0.05027736126596565,0.008684062465700379,0.02523856489927322,0.011691621134162824,-0.00234048344355705,0.0383706604780787,-0.01962055275822916,-0.003447239867286445,-0.0109531918029527,0.003543928884382674,-0.014580105255480848,0.025202206724628612,0.03494207280216296,0.021868463026467378
2001-08-31,0.024006814212192133,0.012956900282529809,-0.003326600209844315,0.036682367535450185,-0.03268601810016796,0.010893990889689965,-0.001500740246796955,-0.005263706359411685,-0.007771942832929382,0.018422792265340084,-0.0005571171853537998,-0.007072315825532621,0.018459121224233214,-0.014726269634172902,0.02796759786274174,0.022259826258946493,0.008842262754154152,0.013074575011937086,0.014469604233654855,0.017926346358686535,0.04903983002846854
2001-09-28,-0.032805785201221946,-0.06011034119961861,0.036396780583864086,0.05641326046808602,-0.06369517251063246,0.021060586774893645,0.02337067271032044,0.022673108292659217,0.01495017923150465,0.00710851397661319,0.008156384331434919,0.03416203775752628,0.001181684617754297,-0.06722714656069896,0.0035650364321461346,-0.02039630023153254,-0.007406735959128236,-0.029940151835349225,0.0077027503998142914,0.023639521577294594,0.024968020445430717
2001-10-31,-0.01204718096843256,0.023819316626145802,0.01564214795189964,0.005992657526057265,-0.020736222681132902,0.028767412682018403,-0.014029080786826837,0.0375587639434825,-0.008195180733360544,0.07840100940170544,0.04113059860152991,0.08839173086676648,0.05128168676391942,0.026966061574702653,-0.03070086236308297,-0.032522835780053105,-0.019463493383509167,0.02735679851310237,-0.03731694425989403,-0.013919305269051597,-0.03277612147569961
2001-11-30,0.004930058375640224,0.026394142627973825,-0.019368617540145943,-0.04078502739529288,0.03793759304978189,0.001408302465883152,0.018192033057258725,0.03231593227021577,0.0636009521832141,-0.014926109932652398,0.04733380737859272,0.03759988661451818,0.004678832090770397,0.03663079957432077,0.009379239594371203,-0.008862347862425565,0.000245930104155925,-0.0018413977157522789,0.010817495795421012,-0.016231411325851732,-0.012299383918435602
2001-12-31,-0.012445823492705779,0.01596948820301819,0.017301330934023824,-0.03361393228932823,0.01587880358523895,0.02487343024004439,-0.029626141369721193,0.011030771498764653,-0.029358118573556996,-0.040856006374618406,0.004585466495292106,0.03599319445116312,-0.044343945559246555,0.03080452614720844,-0.0060326234390551325,0.031995318557681666,0.012870626162068768,0.026119378996630246,0.004160475540825836,0.0012033512021315407,-0.0020435513777884886
2002-01-31,-0.035524387840618926,0.007905609486193427,-0.01645716971576759,-0.04125189566889931,-0.016093041490300698,0.04349551888937332,0.028041759989993614,0.023002059797140918,-0.019408481149902845,0.006570805480505078,0.019549444349782914,0.0089619128817194,0.010809085540082359,0.010510269694228436,0.027227857624594863,-0.031501575217645315,0.0008017547840874019,0.0065105723407858015,0.01733478487382359,0.021900160028972004,0.020968092082375007
2002-02-28,-0.01983758069126995,0.010710546426143311,0.006118542970517471,0.03266701782334762,0.026755642035881582,0.009068208011066923,0.0043641788195615564,-0.0012936961464609284,-0.011719808105871659,-0.0038102596352261706,-0.0021419771442418144,-0.018719904083481616,0.006034781487977118,-0.0031203849576711754,-0.006627524240158044,-0.018277538614494656,0.01974940761555417,-0.0019359389617552077,0.011986257796338004,0.037074642586264965,0.0398637588509247
2002-03-29,0.017326250403434922,0.028988624016231136,0.038877930401103496,-0.021413525485094866,0.07220253768306793,0.016625382227446563,-0.03885454526385091,0.05880755872490328,-0.01205908322854627,-0.04035019892308984,-0.005784505029259832,0.02680053202483076,-0.013757451043464979,0.02049001641673069,0.029055304036685076,-0.021414756478618468,-0.017527413674102616,0.02150642631442409,0.005530085656056423,-0.008298163377052555,0.005122629398728932
2002-04-30,0.028646642702285653,-0.0030012237450292127,0.020447400599688536,-0.001692915363128721,-0.023921683661652697,-0.037607991757192274,-0.002945615145617645,-0.0277456248797675,-0.0029673525964935207,0.022735726653901833,-0.0018640922134397675,-0.001961934315743456,-0.008709632001637558,-0.008898687313750053,0.028854285025067195,-0.026263091840879396,-0.017247026580311645,0.03476516473869644,0.020664930238971927,0.02093788061564912,0.04175070178075719
2002-05-31,0.007523855388650371,0.04234559791550946,0.1033070422339307,0.030034726452025366,0.019021761007577447,0.03603895431884263,0.029570965264112067,0.03133838893777199,0.006176477269000624,-0.009458583937310158,-0.015647973229719038,-0.011744140089172173,-0.012562562930881328,-0.016201553544125342,0.010686340732390089,0.0022056049643980873,0.0009418212274222373,-0.015969608647577013,0.007810476862116496,0.010532885723007325,0.0194350838449166
2002-06-28,0.002911502562736489,-0.01458441426545197,0.11966247881713715,0.059968644590623926,0.027527819722288734,0.023630425717932103,-0.0136414957957356,-0.001842794211292587,-0.0025525475589851143,0.027374740970173245,-0.014387108056498095,-0.014411019722669706,0.030529097833676862,-0.03936641552125833,-0.010826686181967545,0.020187353955999635,0.007537318022166983,0.019422362332392366,0.0019025196994676367,0.01786468145460889,0.02047162643894505
2002-07-31,-0.04413856607393953,-0.035254133722499796,-0.0034438052588206002,0.015378030319803108,0.009357651257801738,0.0016057053707528122,0.015251696832813447,-0.007426084382463826,-0.002117044650452269,0.030532552662662672,0.0042611201642354804,0.0096994195517343,0.012013784553702573,-0.03948868675468299,-0.0010683134214486618,0.010006763419851732,-0.01625723440710296,-0.03262703627200036,-0.018208774030530662,0.017452889946839648,-0.00862744506670635
2002-08-30,0.0016756513030354026,0.004630466275422617,0.003696057245500448,-0.012670290855318735,0.02063847251365916,0.04978114739614104,0.03162498887235447,-0.010549563554669919,-0.01916441015891157,0.03058452390939578,0.004338320190578168,-0.0025472632865467105,0.010701698483739232,0.00965128220413973,0.013004281368518134,0.009727083108002564,0.004215689236899113,-0.006434755785305366,0.015467312706101428,0.00621386459148509,-0.010935277599131299
2002-09-30,-0.031250059711272815,0.005417826627986997,0.04193992280517325,0.0014568140100872096,0.034097972560906215,0.059734482872805465,0.011524351462900647,0.006334869263846359,0.0004576871410422448,0.04990625284603546,0.004440254500326397,0.013165481162908218,0.0317887791239287,-0.051320117977627124,0.04997853115181887,0.023246675171724386,-0.04436087426810992,0.015346479734353552,0.0064967605597504195,0.014935078942284989,-0.017747189662889632
2002-10-31,0.01965529871111894,0.028813971260025977,-0.018497828771095105,0.0009773282502434121,0.023595301163360463,0.03926648660603438,-0.003457749554600879,0.03287664700101264,-0.012187721071210413,-0.02358724234809614,-0.006052883861472433,0.029705284502342263,-0.04820578957700131,0.036640845833428075,-0.036018086705694174,0.039018882497699046,0.0452531212739865,-0.021568709023202397,-0.019554315514206635,-0.014354934479034197,0.00561197716041006
2002-11-29,0.03877457567535597,0.016083006034357264,-0.04147341446982091,-0.03133160177348885,0.005182799356728288,0.03128800075831131,-0.031392741536552124,0.016715933393170204,-0.014664059663204011,0.031132843370957522,0.09655698332218654,0.18764047058367814,0.004306175542250324,0.02855414173870431,-0.007236226986082623,-0.02017589180808349,-0.007951001226597495,0.015040083886704197,-0.006009269833904859,-0.04185780659878503,0.0398586355682356
2002-12-31,0.03814137644550404,0.009816085017886833,0.06082438098111018,0.056835101056638644,0.0031735686073454225,-0.017191098954636733,-0.007786736961660265,-0.0181214512234703,0.003642110266087551,0.054540003229408614,0.01220522694748423,0.003111809472221846,0.06382403539359578,-0.016916225166383168,0.03269476221242255,0.04139560245355263,0.0017709359789478657,0.002835354600805625,0.011160103398127114,0.02781215055069353,-0.013799182421870969
2003-01-31,-0.010401970754763935,0.04122149170655071,0.03419198967063762,0.06310854268962382,0.06877066166684231,0.025305589231094616,0.011481334810894982,0.0024905428683071815,0.03345828154954523,0.011233033777532517,0.019688255835747015,-0.006349442031105151,0.026328888277292316,-0.009615682718002706,-0.0021806966473109143,0.05033285423829149,0.006925615294047827,0.003686350382051988,-0.004366326207084648,-0.004185769883963355,0.0055806834601544635
